S.No,Job Title,Company Name,Company URL,Salary,Location,Experience,Description,Tags
1438,Azure Data Engineer,Pradeepit Consulting Services,https://www.naukri.com/pradeepit-consulting-services-jobs-careers-4700104,Not disclosed,"Kolhapur, Visakhapatnam, Hyderabad, Chennai, Bengaluru",6-9 Yrs,Candidates must be willing to work from the office (5 days a week or hybrid model) as p...,"Banking, SQL, Python, Azure Data Factory, Microsoft Azure, Data"
1439,Urgent Opening For Linux Developer,Nextedge Services,https://www.naukri.com/nextedge-services-jobs-careers-124714853,Not disclosed,"Hybrid - Hyderabad, Chennai, Bengaluru",10-13 Yrs,"Hi, Greetings from NextEdge!!We do have urgent opening for Linux DevelopmentJob Type: C...","Linux Development, Redhat Linux, LDAP, Shell Scripting, DNS, Perl, HTTP, SMTP"
1440,Python Developer(SQL),Srs Business Solutions India,https://www.naukri.com/srs-business-solutions-india-jobs-careers-902874,8.5-18.5 Lacs PA,"Hybrid - Hyderabad, Chennai, Bengaluru",5-10 Yrs,Python Developer Experience 5+yearsJD for Python Developer with SQL5+ years of professi...,"Advanced Sql Queries, Python, SQL, Query, Development, SQL queries, Advance SQL, Python Development"
1441,Hiring For AEM Developer / Dispatcher / Administrator,Photon,https://www.naukri.com/photon-jobs-careers-6946,Not disclosed,"Hyderabad, Chennai, Bengaluru",8-13 Yrs,AMS to AEM Cloud Migration:Lead or contribute significantly to the migration of AEM im...,"AEM Cloud, AEM, Adobe Managed Services, Dispatcher, AEM Administrator, AMS, Hiring, Management"
1442,ServiceNow Developer (CMDB/CSDM expert),Virtusa,https://www.naukri.com/virtusa-jobs-careers-1354,Not disclosed,"Hybrid - Hyderabad, Chennai, Bengaluru",9-14 Yrs,Key Responsibilities: Seeking a skilled ServiceNow Developer with ITSM expertise and st...,"ServiceNow, CMDB, ITSM, Development, Servicenow Development"
1443,Gen AI Senior Developer/Technical Lead,Virtusa,https://www.naukri.com/virtusa-jobs-careers-1354,Not disclosed,"Hybrid - Hyderabad, Chennai, Bengaluru",6-9 Yrs,"The ideal candidate will have hands-on experience with Generative AI models, cloud-base...","LangChain, RAG, Python, Technical leadership, Technical, Development, Senior, Artificial Intelligence"
1444,DevOps Engineer with AWS & Github action - Chennai /Banglore candidate,Altimetrik,https://www.naukri.com/altimetrik-jobs-careers-899040,25-40 Lacs PA,"Hybrid - Chennai, Bengaluru",8-13 Yrs,"Qualifications: . Bachelors degree in Computer Science, Information Technology, or a re...","codedeploy, Terraform, Docker, devops, github actions, Github, Ansible, Kubernetes"
1445,Spartacus UI Developers,Evnek,https://www.naukri.com/evnek-jobs-careers-123595355,Not disclosed,"Chennai, Delhi / NCR, Bengaluru",4-8 Yrs,"4+ years of hands-on experience in UI development, with a specialization in Spartacus, ...","UI Development, CSS, SAP Commerce Cloud, JavaScript, HTML, RESTful APIs, AJAX, API"
1446,Magento 2 Developer,Strategic Skill Tech,https://www.naukri.com/strategic-skill-tech-jobs-careers-124164506,Not disclosed,"Chennai, Delhi / NCR, Bengaluru",3-6 Yrs,Bachelors Degree or equivalent experienceParticipate in pre-sales and post-sales techni...,"Magento 2, XSL, XML, JavaScript, HTML5, LAMP, LEMP, CSS3"
1447,Golang / DevOps Developer,Prowerse Tech,https://www.naukri.com/prowerse-tech-jobs-careers-123815629,Not disclosed,"Chennai, Delhi / NCR, Bengaluru",3-5 Yrs,At least 2+ years of professional experience as a software developer / DevOps engineer ...,"Golang, GrayLog, DevOps, CI/CD Jenkins, GCP, ELK, CloudOps Azure, Prometheus"
1448,Senior Data Engineer,Int9 Solutions,https://www.naukri.com/int9-solutions-jobs-careers-123811921,Not disclosed,"Chennai, Delhi / NCR, Bengaluru",5-8 Yrs,"As a Senior Data Engineer, you will play a pivotal role in designing, building, and mai...","Data Engineering, AWS Redshift, GitHub, APIs, SaaS, AWS Glue, Step Functions, JIRA"
1449,"Team Lead- Functional Testing(Salesforce)-Bangalore, Chennai and Noida",Sapwood Ventures,https://www.naukri.com/sapwood-ventures-jobs-careers-126104,Not disclosed,"Hybrid - Noida, Chennai, Bengaluru",7-12 Yrs,3 must haves . >Commerce Cloud . >Marketing Cloud . >Data Cloud,"Regression Testing, Cloud, JIRA, Functional Testing, Salesforce Sales Cloud, Salesforce Service Cloud, Salesforce Marketing Cloud, Agile"
1450,Okta,ITMNC Group,https://www.naukri.com/itmnc-group-jobs-careers-3756220,Not disclosed,"Hybrid - Noida, Chennai, Bengaluru",7-12 Yrs,Okta JD=========================================================================Work E...,"Okta, Java, LDAP, OPP agent, Open ID connect, MFA, J2EE, SAML"
1451,Senior Backend Engineer (Golang 5+ Years),Inoventive It Services,https://www.naukri.com/inoventive-it-services-jobs-careers-6529180,Not disclosed,"Chennai, Bengaluru, Delhi / NCR",6-9 Yrs,"Willingness to learn new languages and methodologies Proficient in OOP, including desig...","Golang, Java, Python, C++, Ruby, Senior, Backend"
1452,Umbraco Contractor,Sourceved,https://www.naukri.com/sourceved-jobs-careers-124060076,Not disclosed,"Chennai, Delhi / NCR, Bengaluru",5-8 Yrs,Job Description:We are seeking a skilled Senior Umbraco with .NET Core with MS SQL Serv...,"Umbraco CMS, Vue.js, Git, HTML5, JavaScript, CI/CD, SVN, React"
1453,Python Developer - Django/Flask,Thinkwise Consulting,https://www.naukri.com/thinkwise-consulting-jobs-careers-3931518,Not disclosed,"Chennai, Delhi / NCR, Bengaluru",7-12 Yrs,Candidates need a strong understanding of REST API design and coding. . - They should b...,"Python, REST API, Django, MongoDB, Tornado, Server Side Component, Flask, SIDE"
1454,Senior Java Engineer - Microservices Architecture,Rosemallow Technologies,https://www.naukri.com/rosemallow-technologies-jobs-careers-5510604,Not disclosed,"Chennai, Delhi / NCR, Bengaluru",5-7 Yrs,Extensive experience with Spring Boot and Spring JPA.,"Java, CRUD operations, REST API, Microservices Architecture, JWT, Spring Security, Crud, Architecture"
1455,Cloud Architect - IAC Terraform,Rosemallow Technologies,https://www.naukri.com/rosemallow-technologies-jobs-careers-5510604,Not disclosed,"Chennai, Delhi / NCR, Bengaluru",8-10 Yrs,"Architect-level certifications (e.g., AWS Certified Solutions Architect . Professional,...","Cloud, GKE, Cloud Functions, IAM, ECS, Azure Functions, DNS, IAC Terraform"
1456,Engineering Manager,Yapsody,https://www.naukri.com/yapsody-jobs-careers-1345730,Not disclosed,"Chennai, Delhi / NCR, Bengaluru",8-10 Yrs,"- PMP or other project management certifications are a plus. - Excellent communication,...","Engineering Management, SaaS, PHP, Node.js, Next.js, React.js, AWS, Nextjs"
1457,Python Developer - Django/Flask,Thinkwise Consulting,https://www.naukri.com/thinkwise-consulting-jobs-careers-3931518,Not disclosed,"Chennai, Delhi / NCR, Bengaluru",7-12 Yrs,Candidates need a strong understanding of REST API design and coding. . - They should b...,"Python, Azure, Git, GCP, Django, SVN, AWS, Flask"
1458,Software Engineer II A - GBS IND,Bank Of America,https://www.naukri.com/bank-of-america-jobs-careers-17355,Not disclosed,"Hyderabad, Chennai",7-12 Yrs,Minimum 7 years of strong programming experience . Foundational skills* Experience Rang...,"GIS, Computer science, Business services, NoSQL, cyber security, Information security, Machine learning, Agile"
1459,PLM Teamcenter Developer x3,Spectrum Consulting,https://www.naukri.com/spectrum-consulting-jobs-careers-24203,Not disclosed,"Chennai, Bengaluru",5-10 Yrs,Please Note: Need only immediate joiners Preferred candidate profile ============. 14 L...,"Siemens Teamcenter, Teamcenter, ITK, Java, C++, C, SOA, MSSQL Server"
1460,GCP DevOps Engineer,Tredence,https://www.naukri.com/tredence-jobs-careers-1360722,Not disclosed,"Hybrid - Chennai, Bengaluru, Delhi / NCR",8-13 Yrs,Job Title: GCP DevOps Engineer Experience: 8 to 12 Years Location: Bangalore/ Chennai/...,"Terraform, GCP, Ci/Cd, Devops, Gcp Services, Cd, Continuous Integration, Cd"
1461,Sdet Test Lead,Indium Software,https://www.naukri.com/indium-jobs-careers-53408,Not disclosed,"Chennai, Bengaluru",No Experience Info,worked on data migration project is preferredExperience:5+ years . Work mode: Remote Ha...,"C#, rest assured, selenium, automation testing, cucumber, Software testing, SDET, Automation"
1462,RAN Optimization,Ericsson,https://www.naukri.com/ericsson-jobs-careers-389,3.75-6 Lacs PA,"Kolkata, Chennai, Bengaluru",3-5 Yrs,Preferred candidate profile RAN Optimization. .,"4G, LTE & VoLTE Optimization., Oss Domain, DNS, Operating systems, RAN, Optimization, Open source"
1463,SDET,Canvendor Software Solutions,https://www.naukri.com/candor-solutions-jobs-careers-3656764,Not disclosed,"Chennai, Bengaluru",2-7 Yrs,Job Title: Senior Software Development Engineer in Test (SDET)Experience: 2+ yearsLoca...,"Java, Typescript, Javascript, Selenium, Python, Javas, SDET"
1464,Mid-Level Generative AIEngineer,BMW Techworks India,https://www.naukri.com/bmw-techworks-india-jobs-careers-124467320,Not disclosed,"Chennai, Bengaluru",7-10 Yrs,What should you bring along: . 7+ years of experience in IT and 2 + in AI development E...,"Generative AI, Retrieval-Augmented Generation, AWS, Artificial Intelligence, Generation"
1465,Data Engineer - ETL Informatica BDM,Bankai Informatics Pvt ltd,https://www.naukri.com/acute-informatics-jobs-careers-749483,25-40 Lacs PA,"Chennai, Bengaluru",6-11 Yrs,. Should be able to understand the requirements and write Functional Specification Docu...,"Hive, Informatics BDM, ETL, Hadoop, Big Data, Spark, ETL Informatica, Informatica"
1466,Fullstack Developer,Hectadata India Technology Consulting,https://www.naukri.com/hectadata-india-technology-consulting-jobs-careers-7099773,20-27.5 Lacs PA,"Hybrid - Chennai(Sholinganallur), Bengaluru(Jigani)",No Experience Info,Optimizing components for maximum performance across a vast array of web-capable device...,"Node.Js, React.Js, Redux, Javascript, Full Stack, Fullstack Development, Development"
1467,Java Developer,Optimum Solutions,https://www.naukri.com/optimum-solutions-jobs-careers-3940,12-15 Lacs PA,"Hybrid - Chennai, Bengaluru",5-7 Yrs,NOTE Only 1 Round of Interview Face to face Mandatory Skills. 5 years of experience wit...,"Java, Spring Boot, API, Microservices, SQL, Boot, Spring, Development"
1468,C# Automation Testing || Incedo || 5-10 yrs || Bengaluru || Immediate,Incedo,https://www.naukri.com/incedo-jobs-careers-31046,Not disclosed,"Hybrid - Chennai, Bengaluru",5-10 Yrs,"Location : Bengaluru, Chennai . Work mode : 3 Days work from office, 2 days work from h...","c#, selenium, playwright, API Testing, UI Testing, GUI testing, API, UI"
1469,Java Microservice Developer ( 15 days To Immediate notice period ),Virtusa,https://www.naukri.com/virtusa-jobs-careers-1354,Not disclosed,"Hyderabad, Chennai",6-11 Yrs,Important - Notice period- Immediate - 15 days ONLY.Responsibilities:Clear UAN employme...,"Java Microservice Developer, Java Microservices, Spring Cloud, Hibernate, Spring Boot, Microservices, Spring Security, Spring Integration"
1470,Hiring Java Developer /Lead,Photon,https://www.naukri.com/photon-jobs-careers-6946,6-16 Lacs PA,"Chennai, Bengaluru",6-11 Yrs,Experience with JAVA and proficiency in Microservices and Springboot. Experience with d...,"Java, Spring Boot, Microservices, Spring, Hiring, Leadership, Development, Boot"
1471,Cybersecurity Manager - Chennai,Bahwan CyberTek,https://www.naukri.com/bahwan-cybertek-jobs-careers-1992,Not disclosed,Chennai,7-12 Yrs,"The ideal candidate should have extensive experience in cybersecurity consulting, risk ...","Cyber Security, IT Risk Management, Vulnerability Management, Vulnerability Assessment, IT Security, Management, IT risk, Security"
1472,Salesforce Developer  - Sales Cloud,Dotsolved India,https://www.naukri.com/dotsolved-india-jobs-careers-124226084,Not disclosed,Chennai,8-12 Yrs,Salesforce Sales Cloud Consultant Certification (preferred)Proficiency in Salesforce de...,"salesforce platform, platform development, sales, salesforce sales cloud, platform architecture, visualforce, rest, soql"
1473,UI & PHP Developer,Prodapt Solutions,https://www.naukri.com/prodapt-solutions-jobs-careers-41373,Not disclosed,Chennai,3-8 Yrs,"You will be responsible for creating intuitive and engaging user interfaces, ensuring s...","jquery, react.js, debugging, javascript, php, css, web application, ui development"
1474,NetSuite Technical Consultant,Dotsolved India,https://www.naukri.com/dotsolved-india-jobs-careers-124226084,Not disclosed,Chennai,5-8 Yrs,"Minimum 8 Projects On NetSuite Implementation Covering Suite script 0 (Client Scripts, ...","suiteflow, netsuite implementations, test cases, workflow processes, support management, suitescript, erp, css"
1475,Salesforce  CPQ Developer,Dotsolved India,https://www.naukri.com/dotsolved-india-jobs-careers-124226084,Not disclosed,Chennai,5-8 Yrs,"Salesforce CPQ Specialist Certification is highly preferredSalesforce Administrator, Sa...","salesforce platform, cpq, platform development, salesforce cpq, salesforce, trello, visualforce, rest"
1476,Recertification Analyst BA4,Barclays,https://www.naukri.com/barclays-jobs-careers-212359,Not disclosed,Chennai,10-15 Yrs,"I T related degree with majors in Computer, Engineering, or related discipline from a r...","Data analysis, Senior Analyst, Access management, Information security, Service excellence, SQL Server integration services, PLSQL, Visio"
1477,Cloud Admin,ValGenesis,https://www.naukri.com/valgenesis-jobs-careers-105345,Not disclosed,Chennai,4-8 Yrs,Graduation /Diploma from Computer Science background or IT. 3~5 Years experience. Azure...,"kubernetes, backup, iso, administration, hosting, docker, ansible, cloud"
1478,Full Stack Technical Lead - Python,Williams Lea,https://www.naukri.com/williams-lea-jobs-careers-88781,Not disclosed,Remote,12-15 Yrs,We are looking for a highly skilled and passionate Full Stack Technical Lead / Senior ...,"aws, Python, Aws Lambda, Stack, Full Stack, Lambda Expressions, Technical"
1479,QA Automation Engineer,Piramal Finance,https://www.naukri.com/piramal-finance-jobs-careers-1805,10-12 Lacs PA,Chennai,6-8 Yrs,"Qualifications: . Bachelors degree in Computer Science, Engineering, or a related field...","Cypress, Playwright, Selenium, or Appium, Java, PostmanRestAssured, JavaScript, Python"
1480,Senior Full Stack Developer (React.js & Node.js),Piramal Finance,https://www.naukri.com/piramal-finance-jobs-careers-1805,15-20 Lacs PA,Chennai,7-10 Yrs,The ideal candidate will have 6-7 years of hands-on experience in full stack developmen...,"Node.Js, React.Js, AWS / GCP / Azure, GitHub Actions, Docker, Terraform, PostgreSQL, Redis"
1481,Senior Systems Architect,Piramal Finance,https://www.naukri.com/piramal-finance-jobs-careers-1805,15-20 Lacs PA,Chennai,8-11 Yrs,"Qualifications : . Bachelors or Masters in Computer Science, Information Systems, or a ...","Node.Js, React.Js, AWS / GCP / Azure, GitHub Actions, Docker, Terraform, PostgreSQL, Redis"
1482,C#.NET Full Stack Developer,Gainwell Technologies,https://www.naukri.com/gainwell-technologies-jobs-careers-5735364,Not disclosed,Hybrid - Chennai,5-10 Yrs,"Experience in C#.NET or .NET Core, Web API, LINQ, HTML, CSS, ASP.NET, MVCUtilize best p...","C#, Entity, CSS, WebApi, Linq, Javascript, HTML, MVC"
1483,AZURE CLOUD Database Administrator,Unique Erp Technologies,https://www.naukri.com/unique-erp-technologies-jobs-careers-1463878,Not disclosed,Chennai,4-8 Yrs,"1. Job DescriptionAs an Azure Cloud Database Administrator, you will manage the install...","Azure Paas, Azure Cloud Database, DB Backup and recovery, Azure Iaas, Azure SQL, Database, Microsoft Azure, Iaas"
1484,Azure Cloud Service Delivery Manager,Unique Erp Technologies,https://www.naukri.com/unique-erp-technologies-jobs-careers-1463878,Not disclosed,Chennai,7-12 Yrs,"Should have a bachelor s degree in computer science, information technology, electronic...","Project Management, Service Delivery, Operations Management, IT Service Delivery, Azure Devops, IT services, Service delivery management, Delivery"
1485,Cloud PaaS Administrator,Unique Erp Technologies,https://www.naukri.com/unique-erp-technologies-jobs-careers-1463878,Not disclosed,Chennai,4-8 Yrs,Should be able to manage AKS clustersKnowledge and experience in Cloud infrastructure /...,"DevOps, Azure Cloud PaaS, Azure Infra/services, Azure Kubernetes Service, Microsoft Azure, Kubernetes, Azure Cloud Platform, Cloud"
